label,article
1,"Habang papalapit nang papalapit ang eleksyon, tila patindi naman nang patindi ang alitan sa pagitan ng magkapatid na sina Incumbent Makati City Mayor Abigail (Abby) Binay at election rival nitong si Junjun Binay. Matapos nga ang naging mainit na pagtatalo ng magkapatid sa loob mismo ng simbahan sa isinagawang election forum kung saan nagpang-abot ang magkapatid, muling nagasalita si Abby Binay tungkol sa umano'y walang batayang pagbibintang sa kanya ng kapatid na si Junjun, mula sa ulat ng ABS-CBN News. Ang nasabing forum ay inorganisa ng Pastoral Council for Responsible Voting (PPCRV) sa San Ildefonso Parish. ""Nag-aakusa siya sa akin tungkol sa asawa. Adik daw o meron kami kinalaman sa pagpatay sa sekretarya niya,"" saad ni Abby. ""Hindi dapat ganun ang klase ng kampanya. Basta ang sabi ko sa kanya, ikaw ang nag-umpisa. He must be hearing things because I didn't say anything after that. Nag-freak out siya, I was just sitting there,"" dagdag pa ni Abigail. Samantala, humingi naman ng paumanin si Abby Binay sa mga parishioners kaugnay ng naganap na mainitang pagtatalo nila ng kapatid na si Junjun. ""I would like to apologize to PPCRV. Gusto natin sa simbahan kasi gusto natin mag-behave. Kung may supporters na hindi nag-behave, ako na nag-aapologize,"" saad ni Abby. ""This is the first time that I met him. Hindi ko siya nakita noong Makati peace covenant. First time tapos we were seated in very close proximity,"" dagdag pa ni Abigail. Samantala, ayaw na raw pahabain pa ni Junjun ang nasabing isyu,bagama't sinabi niyang sinigawan at inangilan umano siya ng kapatid na si Abby. Hindi namn ikinatuwa ng ama ng dalawa na si dating Vice President Jejomar Binay ang nasabing alitan ng magkapatid at ang ikinilos ng mga ito. Ayon sa dating pangalawang pangulo, siya na umano ang bahala kung kinakailangan niyang kausapin ang magkapatid. ""Nagpupuntahan sila doon kaya nagpunta na rin ako. Cool lang, 'di maganda iyun,"" saad ni Jejomar Binay. Source: ABS-CBN"
1,"Handa na ba kayo sa muling pagbubukas ng klase, mga kababayan? Sulitin na ang nalalabing mga araw ng bakasyon, dahil sa darating na Hunyo 3, 2019, pasukan na muli sa mga pampublikong paaralan ng Elementarya at Hayskul, ayon sa Department of Education (DepEd), na iniulat ng Philstar Global. Ayon kay Education Secretary Leonor Briones, batay sa isang memorandum noong April 22, ang nasabing school year ay bubuuin ng 203 araw at magtatapos sa April 3, 2020. Dagdag pa ni Briones, maaari naman umanong i-adjust ang kalendaryo ng nabanggit na school year, sakaling may mga mahahalagang selebrasyong panlokal at pang-nasyonal na kailangang ipagdiwang o idaos para na rin sa kapakanan ng mga estudyante. Samantala, sa mga pagkakataon namang nagkakaroon umano ng mga di-inaasahang kalamidad at suspensyon ng klase, inirerekomenda ng DepEd ang pagkakaroon ng make-up classes para sa mga mag-aaral. Naka-schedule naman ang Christmas Break ng public Elementary at High School mula Disyembre 15 hanggang Enero 5. Sinabi rin ni Briones na ang pagpapatupad ng mga nasabing aktibidad ay nararapat pagkasunduan ng mga pinuno ng bawat paaralan, guro at maging ng mga magulang ng mga mag-aaaral. Bahagi rin umano ng implementasyon ng mga gabay sa darating na pasukan ang paghimok ng DepEd sa mga paaaralan na magsagawa ng ""non-classroom based activities for learners"" gaya ng science fair, trade fair, job fair, career orientation, pagpapakita ng portfolio, school sports at campus journalism. Ito ay kaugnay pa rin ng layunin ng K-12 para sa pangkabuuang ikauunlad ng mga estudyante. Nauna nang ipinag-utos ni Briones ang pagbuo ng Oplan Balik-Eskwela (OBE), isang inter-agency task force na magiging responsable sa pagkakaroon ng maayos at payapang pagbubukas ng klase. ""The OBE is part of the department's efforts to ensure that the learners are properly enrolled and able to attend school on the first day of classes. The OBE aims to address problems, queries and other concerns commonly encountered by the public at the start of classes,"" saad ni Briones. Sa kabilang dako, ang nasabing schedule ng pasukan ngayong school year ay maaaring hindi sundin ng mga pribadong paaralan, basta't susundin nila ang batas na nagsasaad na ang pagbubukas ng klase ay nararapat simulan nang hindi mas maaga sa unang Lunes ng Hunyo at hindi rin lalampas sa huling araw ng Agosto. Source: Philstar"
1,"Nagka-iringan sa loob ng San Ildefonso Parish ang mga anak ni former Vice President Jejomar Binay na sina Junjun Binay at ABigail Binay na parehas tumatakbo bilang alkalde sa lungsod ng Makati. Sa talumpati ni Makati Mayor Abby, nanawagan ito na tigilan ang pagpapakalat ng kasinungalingan habang kampanya. ""Sa natitirang panahon sa ngayon sa kampanya tigilan na ang pagkakalat ng kasinungalingan, tigilan na ang pagkakalat. Tigilan ang pagyuyurak sa aking pagkatao at sa aking asawa. Hindi kayo mananalo nang ganyan,"" sabi ni Abby. Panoorin pa ang iringan ng dalawa sa ibang anggulo. Matapos ang kanyang talumpati, umupo ito sa tabi ng kanyang kapatid at dito na nagsimula ang sagutan ng dalawa. Makikita tumayo pa si Junjun at biglang lumuhod sa kanyang ate. Mapapanood din na may pulis na lumapit para awatin ang dalawa. ""Alam mo ate Abby, nandito tayo. Pwede po katahimikan, pinandidilatan po ako ng kapatid ko. Bakit ko gagawin? Nagsasabi raw ako ng kasinungalingan. Ibang klase. Wala ako ginawa sa 'yo nandito tayo sa simbahan, ate, dapat may paggalang,"" resbak ni Junjun. Dismayado naman si ex-vp Binay sa inasta ng dalawa niyang mga anak. ""Nagpupuntahan sila doon kaya nagpunta na rin ako . . . Cool lang. Di maganda 'yun,"" paliwanag ng dating bise presidente. Source: ABS-CBN"
1,"Sa debate ng mga senatorial aspirants sa programa ng CNN Philippines, nagtapat ang mga kandidato ng administrasyon at ng oposisyon at pinag-usapan ang ilang mahahalagang isyung kinakaharap ng ating lipunan. Isa na dito ay ang war on drugs ng Duterte Government. Isa sa naging highlight sa debate ay ang paghaharap nila Ex-Philippine National Police Chief General Ronald ""Bato"" Dela Rosa at former Solicitor General Florin Hilbay. Hindi nakapagtimpi si Bato sa banat ni Hilbay na palpak umano ang kampanya kontra-droga ng Duterte Government. ""How dare you say that the war on drug is a failure? Napakasakit sa amin (mga pulis). Marami sa amin namatay sa gyera na ito. Failure pa rin? Paano mo ngayon sasagutin ang survey ng SWS na nagsasabi na 66.66% og Filipinos believed that the number of drug addicts in their area has gone down? Paano mo iyan masasabi?"" resbak ni Bato kay Hilbay. Magugunita nitong Pebrero 2019 lamang ay may lumabas na survey tungkol sa dami ng Pilipino na naniniwala bumaba ang bilang ng mga durugista sa kanilang lugar. Source: CNN Phil | PTV"
1,"Inilabas na ng pamahalaan ang kuha ng mga closed-circuit televisions (CCTV) sa loob ng Clark Intrnational Airport noong Abril 22, habang kasagsagan ng 6.1 magnitude na lindol. Mapapanood sa naturang video clip ang pagyanig ng ilang bahagi ng paliparan tulad ng check-in counter, domestic pre departure entrance, pre departure area international at iba pa. Ipinakita din sa video ang resulta ng lindol. Matapos tamaan ng lindol ang paliparan sa Pampanga ay agad nagbigay ng direktiba ang Department of Transportation (DOTr) na kumpunihin ang mga napinsalang bahagi ng airport. Naging mabilis naman ang tugon ng Clark International Airport Corporation (CIAC) at naisaayos ang mga nasirang pasilidad. Ibinalita ng DOTr na wala pang 48 oras ay naayos na ang mga nawasak na bahagi ng airport. Balik normal na rin daw ngayon ang operasyon sa paliparan. Source: DOTr"
1,"Malugod na ibinahagi ng Department of Transportation (DOTr) ang ginawa nilang pagsasa-ayos sa mga nasirang bahagi ng Clark International Airport matapos yanigin ito ng 6.1 magnitude na lindol noong Lunes. Ayon sa DOTr, balik operasyon na ang paliparan sa Pampanga. Ipinagutos ni DOTr Secretary Arthur Tugade ang na madaliin ang pagsasaayos sa airport para maserbisyuhan ang mga pasahero. ""Wala pang 48 oras matapos mapinsala ng magnitude 6.1 na lindol, agad na naisaayos at mamayang ika-4:00 ng hapon ay balik-operasyon na ang Clark International Airport (CRK) sa Pampanga.""sabi sa official social media page ng DOTr. Matapos ang lindol: Estado ng Clark International Airport ngayon: Pumalo sa P30 milyon ang halaga ng pinsala sa mga nawasak na bahagi ng Clark International Aiport. Umabot naman sa 110 flights ang naapektuhan matapos ipasuspinde ang operasyon sa airport dahil sa lindol. Ikinatuwa naman ni Sec. Tugade ang ang mabilis na aksyon ngmga kawani ng sektor ng transportasyon at ng paliparan. ""Ang nangyari 'ho ay isang kalamidad na kailangang agad na tugunan. Sa mga ganitong panahon, napakahalaga ng transportasyon upang dalhin sa kaligtasan ang mga tao. Ang sabi ng Pangulong Duterte, siguraduhin na agad maisasaayos at matutulungan ang mga tao. Kaya kami 'ho sa DOTr, CIAC at BCDA ay puspusan ang ginawang pagkukumpuni ng mga istruktura upang maibalik sa normal ang operasyon dito sa Clark Airport. Lahat po ng maaaring ibigay, mula sa pagkain, libreng sakay, ibinibigay ho namin,"" pahayag ni DOTr Secretary Tugade. Source: DOTr"
1,"Kinumpirma ng palasyo ang Oust-Duterte Matrix na inilathala ng Manila Time kani-kanina lang. Ayon sa palasyo, ang parehas na impormasyon ay ilalabas din daw ng Malacanang ngayong araw. Nakapaloob sa nasabing matrix ang mga impormasyon tungkol sa ilang media groups na kasabwat sa pagpapabagsak sa gobyerno ni Pangulong Rodrigo Duterte. Ilan sa mga sangkot na media organizations sa matrix ay ang Vera Files, Rappler at Philippine Center for Investigatice Journalism (PCIJ). Kasabwat din daw ang National Union of People's Lawyers (NUPL). Mapapansin sa itaas na bahagi ng matrix ang pangalan ni Ellen Tordesillas, presidente ng Vera Files at isa sa fact-checkers ng Facebook. Matatandaang sinabi ni Tordesillas na ""professionally done"" at ""riveting"" ang video na nagsasangkot sa pamilya Duterte sa kalakaran ng droga na may pamagat na ""Ang Totoong Narco list"". Ang first episode ng mapanirang video series ay nabutasan ng ilang pro-government bloggers dahil sa mga kahina-hinalang dokumento. Mayroon din isang alkalde mula sa Maguindanao ang umalma matapos makita ang kanyang pirma sa video. Ayon kay Mayor Datu Zamzamin, ninakaw daw ang kanyang pirma para gamitin sa mapanirang video. Matapos ang ilang araw ay binura ng original uploder ang first episode video sa kanyang Youtube channel. ""The source of that (matrix) is from the Office of the President, from the President himself. I don't know how he got one, but it's coming from the President,"" sabi ni Presidential Spokesperson Salvador Panelo. Hindi pa muna magsasampa ng kaso ang gobyerno. Inilabas ng palasyo ang impormasyon para ipaalam sa publiko ang pinaggagawa ng mga nasabing media groups at ipaalam din sa mga nais magpabagsak sa gobyerno na alam ng pamahalaan ang masamang balak nila. ""Eh basta lumabag na sila. Pag meron na silang overt acts to bring down this government, that's a different story... Pero kung ito ito lang muna, eh dati dati naman nilang pinagagagawa ito eh hindi naman sila nagsa-succeed. But the public has the right to know. They have to know,"" ayon kay Panelo. Source: INQ | Manila Times | Manila Times | PC | ABS-CBN | PNA | Datu Zamzamin"
1,"Ibinida ng Department of Agricuture (DA) ang pagbili ng isang Russian Company ng 2 toneladang mangga kada linggo sa mga kababayan natin sa Guimaras. Ayon kay DA Secretary Manny Pinol, isa raw ito pambihirang tagumpay na makapasok sa merkado ng Silangang Europa. ""The Exim Pacific company... has initially placed an order of 2 metric tons of Guimaras mangoes every week as soon as the farmers are able to export... It's a major breakthrough for us in the Eastern European market. We're hoping that this will be the beginning of our entry into the European market,"" sabi ni Pinol. Inaasahan ng DA na mai-export ang mga mangga sa Russia sa unang bahagi ng Abril. Lumalakas din daw ang pangangailangan sa mangga sa mga nakalipas na dalawang taon. Napag-alaman din ng DA na ang mga mangga sa Russia ay ibinebenta ng P1,000 kada piraso at nanggagaling ang mga ito sa bansang Pakistan, India, at Thailand. Tinitignan din ng DA ang posibilidad na makapag-export ng mga saging, hipon at coconut oil sa Russia. Ang balitang ito ay ikinalugod naman ng ilang kababayan nantin. ""Good job, Sec. Hopefully the sweet mangoes can also be sold here in Toronto, Canada....Guimaras is my father's hometown, been there once,"" sabi ni M. GPV. ""Very good choice! Guimaras mango, the sweetest mango in the world! Good job sec!"" sabi ni Y. Julienne. ""Good job Mr. Pinol. You are making our country great with your exports. Our country will be known more with lots of fruits exports,"" sabi ni R. Ochiai. ""Thank you Sec Manny.. All the more that the government should support our agriculture initiatives particularly po ang organic produce natin. I hope one day, the Philippines will be known as the organic producer of the world- our laudable contribution to the health of all people!!"" sabi ni N. Porras. Source: BusinessWorld | Sec. Pinol"
1,"Tumagilid at sumandal sa kabilang guasali ang Emilio Aguinaldo College building sa San Marcelino Street sa Maynila. Nangyari ito matapos ang pagyanig ng Luzon dahil sa 6.1magnitude na indol kaninang hapon. Sa kaugnay na balita, napinsala din ang gusali ng SM Olangapo matapos ang pagyanig. Makikita sa mga litrato angmga bahagi ng building na nagkabitak-bitak. Naiulat naman ang pagkasira ng ilang bahagi ng Clark International Airport dahil sa lindol. Panoorina ng ulat mula sa ABS-CBN. Source: ABS-CBN |ABS-CBN | Manila Bulletin"
1,"Pumalo sa ikalawang puwesto ang Pilipinas sa 10 emerging markets na mangingibabaw sa pangdaigdigan ekonomiya sa susunod na dekada.Ang ranking ay nagmula sa Oxford Economics. Ayon sa artikulo ng Business Insider, karamihan sa 10 fastest emerging markets ay nasa Asya. ""Currently led by the brash strongman Rodrigo Duterte, the Philippines are, much like Indonesia, a large island group with huge economic potential. The Philippines is set to have the highest increase in its labour force of any of the top 10 which, alongside its GDP growth of 5.3%, means it will be one of the world's fastest growing economies sooner rather than later."" sabi sa artikulo ng Business Insider. Numero uno naman sa listahan ang India na may Gross Domestic Product (GDP) grwoth na 6.5%. Kasali din sa listahan ay ang mga bansang Indonesia, China, Malaysia, Turkey, Thailand, Chile, Poland at South Africa. Ang ranking na ginawa ng Oxford Economics ay kabaligtaran sa gustong ipinta ng mga kritiko ng Duterte Administration. Pinalalabas kasi ng ilang kontra sa kasalukuyang administrasyon na bumabagsak daw ang ating ekonomiya. Magugunitang ginamit ng ilan ang mataas na inlation rating noong nakaraang taon para banatan ang pamahalaan. Ngayon bumaba na ang inflation ay tahimik namuli sila. Naibalita ba ito ng mga mainstream media sa Pilipinas? Kung hindi niyo ito nabalitaan mula sa mga local media, pakikalat po ang artikulo na ito para malaman ng mga kapwa Pilipino natin ang estado ng Pilipinas sa global economy. Source: Business Insider"
1,"Matapos ang naging banat ni Pangulong Rodrigo Duterte laban kay former Department of Interior and Local Government Secretary Mar Roxas tungkol sa Mamasapano Encounter kung saan 44 na miyembro ng Special Action Force (SAF) ang nasawi, sinabihan ni Senador Kiko Pangilinan ang Presidente na mag move-on na at huwag maging sirang plaka. ""The matter has been investigated by the Senate. Charges have been filed and the courts are now handling the matter... If we act like a broken record, we will not be able to move forward and attend to the real issues at hand,,"" sabi ni Pangilinan. Magugunitang binoljak ni Pangulong Duterte sina dating Presidente Noynoy Aquino at Mar sa nangyari sa Mamasapano. Sinayang umano ni Roxas ang buhay ng 44 na SAF commandos noong 2015. ""For the first time ilalabas ko, nakaupo na kami doon.. andyan yung mga generals.. tinanong niya (Noynoy Aquino) yung general na medyo na assign dito banda sa away.. tapos ang tanong niya.. 'kung ikaw general ang nandoon anong gawin mo?' p**** i** tumindig ako... It's a very ignorant .. magtanong ka ng ganon pagkatapos ng araw wala na ang mga sundalo.... Tapos ibalik niyo ito [Roxas] sa Senate? DILG? he wasted 44 lives for nothing they could not even explain why it was the police went there? who's totally ignorant of the topography and physical arrangement of the bukid..,"" buwelta ng Presidente. Para kay Pangilinan, pamumulitika lang daw ang ginagawa ng Pangulo laban kay Roxas. Mas mabuti raw na pagtuunan daw ng pansin ay ang kahirapan at angmga akusasyon ng korapsyon laban samga pambbato ng gobyerno sa senado. Source: Philstar"
1,"Hindi pinalagpas ng palasyo ang mga patutsada ni Senador Kiko Pangilinan laban kay Pangulong Rodrigo Duterte. Magugunitang binanatan ng Presidente si dating Department of Interior and Local Government (DILG) Secretary Mar Roxas tungkol sa Mamasapano encounter na kumitil sa 44 na miyembro ng Special Action Force ng Philippine National Police. Umangal dito si Pangilinan at sinabing diversionary tactic ito ng Presidente para ilihis ang atensyon sa kahirapan at korapsyon daw sa kasalukuyang administrasyon. ""Like the other critics and detractors, Senator Pangilinan is deaf and blind to the unprecedented survey numbers of the President... It is about time he and others in the opposition wake up from their self-destructive illusion lest they are swept away to oblivion by the horses of change galloping in the country,"" resbak ni Presidential Spokesperson Salvador Panelo. Binida rin ni Panelo ang mga nagawa ng Duterte Administration laban sa mga nagawa ng Aquino Gov't sa loob ng 6 na taon. ""The achievements of the administration far exceed that of the administration of his idol, PNoy [Aquino], where incompetence and trust issues among its top officials were prevalent, such as what were exhibited during the Mamasapano incident and the destructive storm Yolanda, an incontrovertible truth that is beyond forgetting,"" buwelta pa ni Panelo. Maliban kay Roxas, ilang pa samga oposistion senatorial candidates ang nakatikim ng batikos mula kay Pangulong Duterte. Ilan sa mga ito ay sina Otso Diretso member Chel Diokno at Florin Hilbay. ""Florin Hilbay. Hindi mo malaman kung lalaki pati babae. 'Yang Chel Diokno, Florin... Ano ba ito? Member ng LGBT?"" pasaring ng Pangulo laban sa oposisyon. Source: INQ | MB"
1,"Hindi pinalampas ni Caloocan Bishop Virgilio David ang semana santa para pag-usapan ang halalan 2019 na gagawin na sa susunod na buwan. Sa kanyang social media account, ikinuwento ni David sa kanyang mga tagasubaybay ang istorya ng Gubernador sa Roma na si Poncio Pilato. Base sa nakalagay sa bagong tipan ng Bibliya, binigyan ni Pilato ng pagkakataon na bumoto ang mga tao sa pagitan ni Jesus Kristo at ni Barabas. Pinili ng mga tao na mapalaya si Barabas at kalaunan ay naipako si Kristo sa krus. Matapos ikuwento ni David ang istorya tungkol kay Kristo at kay Barabas , tinanong niya ang kanyang mga tagasubaybay kung mas pipilliin pa rin ba nila si Barabas na kilalang bandido. ""Binigyan sila ni Poncio Pilato ng pagkakataong bumoto. Ang pagpipilian ay si Hesus o si Barabbas. Ibinoto nila si Barabbas at ipinapako sa krus si Hesus. Sa darating na Mayo, para kanino ang boto mo? Kay Barabbas o kay Hesus?"" sabi ni David. Sa mga naunang niyang posts, tinalakay ni David ang halalan sa mga tagasubaybay niya sa social media. ""Can we allow our moral convictions to take flesh in our pursuit of social justice and a more equitable social order?Even more concretely, in the coming election, can we consciously renounce evil and stand courageously for the values upheld by our Christian faith through our votes this coming May?"" ani David. Si David ay kilalang kritiko ni Pangulong Rodrigo Duterte. Isa si David sa mga naging maingay noong kasagsagan ng isyu patungkol sa pagkamatay ni Kian Delos Santos. May ilang pagkakataon na rin binanatan ni Pangulong Duterte si David sa kanyang mga talumpati. Source: Bishop David | Bishop David"
1,"Sa isang talumpati, siniwalat ni Pangulong Rodrigo Duterte na kaya umano nagalit ang China sa Pilipinas ay dahil sa iringan ng banyagang bansa laban kina dating Presidente Noynoy Aquino at Senador Antonio Trillanes IV. Binunyag din ng Pangulong na ""inotso"" umano nina Trillanes at Aquino ang pera ng China pero hindi idinetalye kung pangyayari. ""Galit ang China sa atin di ba because if their tiff with Trillanes and Noynoy. Inotso nila yung intsik diyan eh. Pera. So hindi ko sinasabi pumunta kay Noynoy but sinabi ng Intsik,"" pagbubnyag ni Pangulong Duterte. Magugunitang kinumpronta ni ex-senator Juan Ponce Enrile noon si Trillanes sa senado dahil sa makailang beses na pagbiyahe ni Trillanes sa China pero imbes na sumagot sa mga banat noon ni Enrile ay nagwalk-out si Trillanes sa plenaryo ng senado. Binanatan din Pangulong Duterte si Trillanes at sinabing walanginatupag ito kundi mang-away at manakot. ""Anong ginawa nila? Trillanes anong ginawa nila kung hindi manakot. Akala mo kung sinong gago. Sinong tinatakot mo? Wala puro away, insulto,""buwelta ni Pangulong Duterte. Source: Abante | RTVM | Rappler"
1,"Itong mga nagdaang araw ay naging laman ng balita ng ilang mainstream media ang pangunguha ng mga Chinese Fishermen ng mga yamang dagat mula sa Scarborough Shoal. May mga kababayan tayong umalma sa ginawa ng mga Tsino. Nagpaliwanag naman si Department of Foreign Afairs Secretary Teddy Locsin na hindi ito sapat na rason o dahilan para makipag-giyera ang ating bansa sa China. Ayon sa DFA Secretary, naghain na ng reklamo ang ating bansa ukol dito at binibigyan na ng kaukulang pansin. ""I am not going down in history as a clam defender, okay? It's a complaint; we're looking into it; but these are just f-king food; no one goes to war for clams (maybe Oysters of Locquemariaquer) but they just happen to be OUR food. They should pay for them like in fish market,"" sabi ni Locsin sa kanyang socialmedia account Hindi naman nagustuhan ng mang-aawit na si Regine Velasquez-Alcasid ang sinabi ng opisyal ng Duterte Administration. Ayon kay Regine, hindi lang daw ito basta usapin tungkol sa mga clams, kundi paninira daw ng mga Intsik sa ating teritoryo. ""Ang akala ko pa naman matalino ka. Ako ay simpling tao lamang na may simpleng pagiisip, These people are invading our territory they are not just taking food sinistral nila ang ating karagatan!!!!"" banat ni Regine. Sinagot naman ni Locsin ang mga patutsada ni Regine at pinangaralan ang mang-aawit tungkol sa usapin ng teritoryo at ang tinatawag na exclusive economic zone (EEZ). ""Pero ang problem ay hindi po territorio natin yun. EEZ [exclusive economic zone]."" resbak ni Locsin. Ang asawa ni Regine na si Ogie Alcasid ay nangampanya para kay Noynoy Aquino noong 2010 Presidential Elections. Ang tatay naman ni Alcasid na si Herminio Alcasid Sr. ay naging appointee ni Noynoy bilang miyembro ng board of directors sa Philippine National Oil Co. Development and Management Corporation (PNOC). Source: ABS | INQ | ABS"
1,"Ibinunyag ng dating liaison officer ng Electoral Unit ng National Democratic Front (NDF) na si alyas ""Ka Nonoy"" Alcantara na nagbayad umano sina Senator Nancy Binay, Grace Poe, Bam Aquino, former congressman Erin Tanada, dating senador Serge Osmena at iba pang ""Traditional Politician"" ay nagbayad umano ng milyon-milyon sa NDF, Communist Party of the Philippines (CPP), New People's Army (NPA), Makabayan partylist coalition at iba pang communist terrorist groups para makakuha ng endorsement mula sa mga makakaliwang grupo. Ayon sa ulat ng Manila Standard, si Tanada pa lang daw ang nagsalita para itanggi ang mga pahayag ni Ka Alcantara. Base sa pagbubunyag ni Alcantara, nagbayad daw sina Poe, Binay at Bam ng tig-20 milyon. Habang si Osmena naman daw ay nagbayad ng P10 million. Si Tanada naman ay nakakuha ng diskuwento dahil matagal na daw ka-alyado ng pamilya nito ang mga CPP-NPA-NDF. ""They have exchanged their loyalties for huge sums or simply forgotten about them... It's clear that the movement is now all about money, especially when it is tightening the collection of permit to campaign fees in the countryside"" sabi ni Alcantara. Binanatan ni Alcantara ang pagka-desperado daw ng CPP-NDF-NPA dahil gagawin ang lahat at makipag-alyado sa mga trapo para kapalit ang kapangyarihan. ""Do these 'trapos' still have hearts and consciences? Why are they helping the devilish CPP/NPA/NDF that has cruel and bloody goals? Or maybe they don't know? Please have pity on our children and their future"" banat ni Alcantara. Source: Manila Standard"
1,"Pagkatapos ang malakas na lindol na tumama sa ilang bahagi ng Luzon kahapon ng hapon, hindi napigilan ng singer at Liberal party supporter na si Leah Navarro na batikusin si Pangulong Rodrigo Duterte. Ayon kay Navarro, mas pinili daw ng Pangulo na matulog imbes na magpakita para sa mga tao. ""Earthquake in Luzon, water shortage and rotating brownouts in Manila, TRAIN Law troubles, Chinese incursions into our homeland. So many crises and problems requiring govt. attention and solutions. But Duterte is too tired to even attend a conference! #NasaanAngPangulo? Asleep!"" banat ni Navarro. Ibinida din ni Navarro sa kanyang mga serye ng social media posts ang Aquino Government. ""Sure, but they get their directives from the President. That's not what you guys said when PNoy was around. You hounded him at every turn, complained and whined. PNoy and his Cabinet would've been in NDRRMC HQ hours ago. Meanwhile, your Duterte is fast asleep,"" boladas ni Navarro. Ipinagmalaki din ni Navarro ang mga gabinete ni Aquino tulad nina former Department of Interior and Local Government (DILG) Secretary Mar Roxas at Department of Social Welfare and Development (DSWD) Secretary Dinky Soliman. ""During PNoy's term, you wouldn't have had to ask. Aside from sending @MARoxas @dinkysunflower @dawende Babes Singson, Volts Gazmin to the earthquake epicenter, he would've made sure @MMDA and AFP, PNP got moving with their free ride programs,"" pagmamalaki pa ni Navarro. Ayon sa Palasyo, ang Pangulong Duterte ay sobrang pagod sa kakatrabaho kaya nagpahinga muna. Ilang oras matapos ang lindol sa Luzon ay pinamunuan ni Pangulong Duterte ang pulong para alamin ang sitwasyon ng mga naapektohan ng kalamidad. Source: Twitter | 2 | 3 | PS"
1,"""Eh di ano? Awayin natin ang Canada. We'll declare war against them, kaya man natin sila. Isauli ko talaga ah tingnan mo,"" Sa briefing sa Pampanga para talakayin ang resulta ng 6.1 magnitude na lindol na yumanig sa ilang bahagi ng Luzon, hindi napigilan ni Pangulong Rodrigo Duterte ipahayag ang kanyang pagka-inis sa Canada dahil sa basurang ipinadala sa Pilipinas. Magugunitang 103 na containers ang dumating sa Pilipinas mula Canada noong 2013-2014. Ang mga containers na ito ay may lamang sari-saring mga basura tulad ng adult diapers,mga plastic na bote at iba pa uri ng dumi. Ang mga basura ay misdeclared na mga plastic scraps nang dumating sa bansa. ""Yung basura ng Canada, I want a boat prepared. I'll give a warning to Canada maybe next week that they better pull that thing out or I will set sail doon sa Canada, ibuhos ko 'yang basura nila doon,"" banat ng Presidente. Ayon sa Pangulo, kainin daw ng Canada ang mga basura kung gusto nila dahil ibabalik niya ang mga ito kung saan ito nagmula. ""I cannot understand why they are making us a dumpsite... I will advise Canada that your garbage is on the way, prepare a grand reception, eat it if you want to. Kinakaya-kaya tayo di ako papayag ng ganun,"" resbak pa ng Presidente. Panoorin ang kaugnay na ulat ng CGTN noong 2014 tungkol sa basura mula Canada na ipinadala sa Pilipinas. Source: ABS | News5 | CGTN"
1,"Magugunitang naging laman ng balita ang paghuhubad ni former Special Assistant to the President Bong Go sa harap ng media upang ipakita ang kanyang likod para pasinungalingan ang mga akusasyon ni alyas 'Bikoy' na mayroon siyang tattoo na katunayan umano ng kaungayan niya sa sindikato ng droga. Matapos ang ginawang pagsupalpal ni Go kay Bikoy, naglabas si Bikoy ng pang-apat na video at sinabing binura lang daw ni Go ang mga tattoo. Para patotohanan ni Bikoy ang kanyang akusasyon, naglabas ito ng footage ng isang basketball game kung saan naglalaro si Go. Sa naturang video clip, makikita na may markings sa likuran ni Go na umuusli sa kanyang sportswear. Ang basketball footage na ipinakita ni Bikoy ay galing sa TV station na UNTV. Kaya naglabas ng paliwanag ang UNTV ukol sa nasabing video clip. Sa kanilang video response, ipinakita ng UNTV ang lahat ng laro ni Go sa kanilang UNTV CUP Basketball Tournament. Mapapanood na isang beses lang nagkaroon ng marka si Go sa kanyang likuran at ito ay noong Mayo 13, 2018. Ayon kay Go, nagpapa-ventosa siya kaya mayroon markings sa kanyang likod. Ang video na ikinakalat ng mga kalaban ng Duterte Administration ay makailang ulit ng nasupalpal. Magugunitang umalma si Mayor Datu Zamzamin sa pagnakaw sa kanyang pirma para gamitin sa video series na naninira sa pamilya Duterte. Nagsalita na rin ang RURAL BANK OF GUINOBATAN Inc. matapos isangkot ni Bikoy ang kanilang bangko sa kalakaran ng iligal na droga. ""The Rural Bank of Guinobatan, Inc. (RBGI) is unfortunately mentioned in a video that has been circulating in different social media platforms implying that the bank is being used in facilitating transactions allegedly involving drug money. This allegation implicating RBGI is not only downright false but also preposterous... RBGI categorically denies that it has existing bank accounts with the number combinations mentioned and that any of the alleged transactions never happened involving RBGI as mentioned in the videos,"" sabi sa pahayag ng RBGI. Kahapon ay naglabas ng matrix ang Malacanang tungkol sa mga tao at grupong sangkot at pasimuno sa pagpapakalat ng mapanirang video para pabagsakin ang gobyerno. Source: UNTV | RURAL BANK OF GUINOBATAN Inc. | PNA | Datu Zamzamin"
